Price,Close,High,Low,Open,Volume
Ticker,HPG,HPG,HPG,HPG,HPG
Date,,,,,
2016-12-26,5206.2,5212.2,5146.8,5158.7,31020000
2016-12-27,5128.9,5218.1,5128.9,5206.2,31060000
2016-12-28,5182.4,5200.3,5128.9,5134.9,28110000
2016-12-29,5134.9,5188.4,5134.9,5170.6,16379999
2016-12-30,5128.9,5164.6,5128.9,5134.9,15960000
2017-01-03,5230,5247.8,5134.9,5146.8,24680000
2017-01-04,5230,5289.4,5212.2,5265.6,19020000
2017-01-05,5241.9,5265.6,5230,5235.9,24470000
2017-01-06,5158.7,5283.5,5134.9,5253.8,34090000
2017-01-09,5128.9,5182.4,5105.2,5170.6,21220000
2017-01-10,5212.2,5241.9,5134.9,5134.9,24200000
2017-01-11,5230,5230,5170.6,5212.2,13540000
2017-01-12,5188.4,5253.8,5188.4,5253.8,14730000
2017-01-13,5134.9,5188.4,5134.9,5170.6,20910000
2017-01-16,4992.3,5146.8,4992.3,5128.9,33570000
2017-01-17,4992.3,5045.7,4962.5,4992.3,20770000
2017-01-18,4944.7,5022,4944.7,4992.3,22760000
2017-01-19,4926.9,4974.4,4903.1,4909.1,15470000
2017-01-20,5016,5033.9,4932.8,4932.8,9620000
2017-01-23,4992.3,5051.7,4992.3,5004.1,9690000
2017-01-24,4992.3,5016,4986.3,5016,9470000
2017-01-25,5027.9,5057.6,4992.3,4992.3,7360000
2017-02-02,5075.5,5075.5,5016,5051.7,13900000
2017-02-03,5134.9,5289.4,5134.9,5241.9,43780000
2017-02-06,5241.9,5241.9,5134.9,5170.6,37260000
2017-02-07,5301.3,5354.8,5253.8,5253.8,70640000
2017-02-08,5307.2,5325.1,5265.6,5325.1,26210000
2017-02-09,5295.4,5366.7,5283.5,5337,46720000
2017-02-10,5271.6,5337,5271.6,5283.5,32470000
2017-02-13,5319.1,5337,5289.4,5289.4,18580000
2017-02-14,5360.7,5408.3,5325.1,5348.8,36680000
2017-02-15,5366.7,5396.4,5325.1,5360.7,30540000
2017-02-16,5313.2,5390.4,5313.2,5390.4,36410000
2017-02-17,5265.6,5301.3,5206.2,5289.4,44090000
2017-02-20,4992.3,5099.2,4944.7,5087.3,107420000
2017-02-21,5022,5039.8,4950.7,4974.4,35060000
2017-02-22,4778.3,5033.9,4754.5,5016,64209999
2017-02-23,4825.8,4861.5,4766.4,4778.3,36700000
2017-02-24,4808,4843.7,4766.4,4814,19470000
2017-02-27,4784.2,4808,4736.7,4802.1,32009999
2017-02-28,4754.5,4837.7,4754.5,4814,19120000
2017-03-01,4861.5,4873.4,4683.2,4748.6,30830000
2017-03-02,4992.3,4998.2,4861.5,4885.3,64150000
2017-03-03,4873.4,4992.3,4873.4,4992.3,14420000
2017-03-06,4897.2,4932.8,4849.6,4873.4,20760000
2017-03-07,4897.2,4932.8,4885.3,4920.9,15540000
2017-03-08,4903.1,4909.1,4885.3,4897.2,16329999
2017-03-09,4992.3,5010.1,4903.1,4909.1,34810000
2017-03-10,5004.1,5111.1,4986.3,4992.3,48700000
2017-03-13,5004.1,5016,4968.5,5004.1,16090000
2017-03-14,4998.2,5016,4992.3,5016,12950000
2017-03-15,4938.8,4998.2,4926.9,4992.3,20930000
2017-03-16,4968.5,4980.4,4956.6,4968.5,8020000
2017-03-17,4909.1,5010.1,4909.1,4980.4,36050000
2017-03-20,4974.4,4986.3,4944.7,4968.5,7770000
2017-03-21,5093.3,5099.2,5039.8,5051.7,29040000
2017-03-22,5039.8,5123,5027.9,5111.1,21070000
2017-03-23,5081.4,5099.2,5039.8,5051.7,21070000
2017-03-24,5117.1,5123,5081.4,5111.1,23820000
2017-03-27,5117.1,5152.7,5105.2,5146.8,26330000
2017-03-28,5105.2,5134.9,5063.6,5111.1,23900000
2017-03-29,5158.7,5182.4,5093.3,5111.1,47700000
2017-03-30,5339.9,5411.2,5259.7,5313.2,43730000
2017-03-31,5446.9,5491.5,5348.8,5348.8,18320000
2017-04-03,5696.5,5705.4,5464.7,5473.6,24270000
2017-04-04,5758.9,5937.2,5696.5,5705.4,41610000
2017-04-05,5607.4,5714.3,5598.5,5705.4,24790000
2017-04-07,5678.7,5714.3,5536.1,5580.6,23390000
2017-04-10,5696.5,5714.3,5634.1,5705.4,23340000
2017-04-11,5687.6,5714.3,5660.9,5705.4,16960000
2017-04-12,5634.1,5678.7,5598.5,5669.8,22870000
2017-04-13,5616.3,5660.9,5598.5,5616.3,16260000
2017-04-14,5509.3,5607.4,5438,5571.7,18970000
2017-04-17,5438,5536.1,5411.2,5518.2,24170000
2017-04-18,5393.4,5473.6,5357.8,5464.7,28600000
2017-04-19,5518.2,5527.1,5402.3,5429.1,22520000
2017-04-20,5429.1,5527.1,5429.1,5518.2,11710000
2017-04-21,5429.1,5464.7,5384.5,5420.2,10610000
2017-04-24,5357.8,5446.9,5331,5438,13660000
2017-04-25,5313.2,5384.5,5286.4,5348.8,17260000
2017-04-26,5206.2,5295.4,5117.1,5295.4,24720000
2017-04-27,5259.7,5295.4,5117.1,5224,34630000
2017-04-28,5241.9,5250.8,5197.3,5206.2,41680000
2017-05-03,5188.4,5259.7,5188.4,5241.9,12520000
2017-05-04,5206.2,5241.9,5188.4,5197.3,13820000
2017-05-05,5206.2,5224,5206.2,5206.2,13490000
2017-05-08,5197.3,5224,5188.4,5206.2,17920000
2017-05-09,5295.4,5313.2,5188.4,5215.1,23050000
2017-05-10,5348.8,5393.4,5331,5348.8,21130000
2017-05-11,5375.6,5420.2,5366.7,5366.7,21540000
2017-05-12,5295.4,5384.5,5259.7,5375.6,16360000
2017-05-15,5259.7,5304.3,5250.8,5295.4,18520000
2017-05-16,5170.5,5268.6,5170.5,5259.7,30720000
2017-05-17,5179.5,5241.9,5170.5,5170.5,13570000
2017-05-18,5081.4,5206.2,5081.4,5170.5,21170000
2017-05-19,5117.1,5134.9,5063.6,5117.1,13920000
2017-05-22,5152.7,5224,5117.1,5117.1,12790000
2017-05-23,5179.5,5188.4,5152.7,5188.4,18170000
2017-05-24,5233,5250.8,5161.6,5170.5,17780000
2017-05-25,5233,5286.4,5215.1,5241.9,11250000
2017-05-26,5206.2,5241.9,5188.4,5224,9980000
2017-05-29,5313.2,5331,5224,5224,24920000
2017-05-30,5233,5322.1,5233,5322.1,18310000
2017-05-31,5420.2,5509.3,5224,5224,45080000
2017-06-01,5402.3,5473.6,5375.6,5473.6,21170000
2017-06-02,5348.8,5411.2,5322.1,5402.3,19230000
2017-06-05,5339.9,5393.4,5322.1,5348.8,24890000
2017-06-06,5438,5438,5313.2,5331,38490000
2017-06-07,5598.5,5616.3,5464.7,5464.7,44370000
2017-06-08,5616.3,5651.9,5562.8,5616.3,29100000
2017-06-09,5607.4,5651.9,5580.6,5607.4,21340000
2017-06-12,5509.3,5598.5,5491.5,5589.5,23780000
2017-06-13,5598.5,5598.5,5482.6,5491.5,20210000
2017-06-14,5643,5660.9,5589.5,5625.2,25970000
2017-06-15,5776.8,5812.4,5643,5643,63410000
2017-06-16,5875.1,6037,5837.1,6018,48160000
2017-06-19,5808.5,5922.8,5789.4,5903.7,23170000
2017-06-20,5884.7,5884.7,5789.4,5789.4,17000000
2017-06-21,5827.5,5865.6,5779.9,5865.6,19570000
2017-06-22,5856.1,5875.1,5808.5,5818,10740000
2017-06-23,5865.6,5865.6,5808.5,5865.6,15330000
2017-06-26,5875.1,5894.2,5818,5846.6,12710000
2017-06-27,5837.1,5875.1,5827.5,5875.1,13530000
2017-06-28,5846.6,5856.1,5818,5837.1,9910000
2017-06-29,5932.3,5989.4,5837.1,5837.1,22840000
2017-06-30,6094.2,6094.2,5941.8,5979.9,37100000
2017-07-03,6284.6,6475,6094.2,6094.2,40370000
2017-07-04,6284.6,6389.3,6256,6284.6,24300000
2017-07-05,6265.6,6332.2,6227.5,6332.2,15190000
2017-07-06,6341.7,6379.8,6265.6,6284.6,28460000
2017-07-07,6284.6,6389.3,6275.1,6379.8,26740000
2017-07-10,6303.6,6341.7,6275.1,6284.6,27220000
2017-07-11,6265.6,6322.7,6132.2,6322.7,28890000
2017-07-12,6284.6,6322.7,6227.5,6284.6,17860000
2017-07-13,6398.9,6398.9,6265.6,6294.1,15160000
2017-07-14,6417.9,6560.7,6417.9,6465.5,19270000
2017-07-17,6256,6427.4,6189.4,6427.4,25580000
2017-07-18,6103.7,6122.7,5998.9,6056.1,38670000
2017-07-19,6056.1,6160.8,6056.1,6103.7,20050000
2017-07-20,6027.5,6046.5,5865.6,5979.9,29610000
2017-07-21,5979.9,6037,5960.8,6008.5,23160000
2017-07-24,6018,6056.1,5922.8,5932.3,15410000
2017-07-25,6094.2,6132.2,5989.4,5989.4,11650000
2017-07-26,6246.5,6265.6,6103.7,6132.2,14070000
2017-07-27,6179.9,6256,6170.3,6256,7550000
2017-07-28,6179.9,6237,6151.3,6151.3,7840000
2017-07-31,6151.3,6170.3,6065.6,6113.2,15580000
2017-08-01,6227.5,6265.6,6094.2,6094.2,19190000
2017-08-02,6151.3,6217.9,6141.8,6189.4,10920000
2017-08-03,6151.3,6189.4,6122.7,6151.3,6770000
2017-08-04,6094.2,6151.3,6084.6,6132.2,8039999
2017-08-07,6141.8,6160.8,6075.1,6094.2,7530000
2017-08-08,6151.3,6179.9,6132.2,6160.8,7230000
2017-08-09,6065.6,6151.3,6046.5,6113.2,12080000
2017-08-10,6094.2,6094.2,6046.5,6056.1,9580000
2017-08-11,6227.5,6237,6084.6,6084.6,14770000
2017-08-14,6475,6475,6217.9,6227.5,32490000
2017-08-15,6379.8,6551.2,6360.8,6551.2,23140000
2017-08-16,6522.6,6522.6,6341.7,6379.8,37080000
2017-08-17,6408.4,6522.6,6408.4,6522.6,15690000
2017-08-18,6427.4,6475,6351.3,6379.8,15340000
2017-08-21,6303.6,6427.4,6294.1,6417.9,16570000
2017-08-22,6332.2,6370.3,6246.5,6265.6,15060000
2017-08-23,6379.8,6379.8,6275.1,6294.1,10540000
2017-08-24,6417.9,6446.5,6341.7,6341.7,16910000
2017-08-25,6456,6465.5,6389.3,6398.9,28630000
2017-08-28,6551.2,6551.2,6456,6475,26620000
2017-08-29,6560.7,6627.4,6522.6,6532.2,26000000
2017-08-30,6636.9,6665.5,6560.7,6560.7,18090000
2017-08-31,6675,6732.1,6627.4,6627.4,19830000
2017-09-01,6684.5,6703.6,6636.9,6675,14270000
2017-09-05,6741.7,6751.2,6656,6684.5,16420000
2017-09-06,6855.9,6855.9,6741.7,6741.7,30770000
2017-09-07,6760.7,6875,6722.6,6875,26840000
2017-09-08,6846.4,6865.4,6713.1,6760.7,21210000
2017-09-11,6722.6,6855.9,6722.6,6836.9,14960000
2017-09-12,6751.2,6751.2,6646.4,6722.6,15970000
2017-09-13,7027.3,7027.3,6779.7,6798.8,29940000
2017-09-14,6989.2,7103.5,6951.1,7046.4,15070000
2017-09-15,7046.4,7055.9,6932.1,6951.1,21450000
2017-09-18,7170.2,7236.8,7094,7103.5,23460000
2017-09-19,7236.8,7360.6,7189.2,7217.8,25880000
2017-09-20,7217.8,7274.9,7179.7,7246.3,15520000
2017-09-21,7141.6,7255.9,7103.5,7236.8,21760000
2017-09-22,7179.7,7274.9,7113,7132.1,16739999
2017-09-25,7141.6,7189.2,7122.5,7189.2,10350000
2017-09-26,7122.5,7160.6,7055.9,7122.5,18550000
2017-09-27,7179.7,7208.2,7122.5,7122.5,10190000
2017-09-28,7189.2,7274.9,7179.7,7189.2,14920000
2017-09-29,7408.2,7417.7,7189.2,7189.2,30820000
2017-10-02,7436.8,7455.8,7360.6,7417.7,21900000
2017-10-03,7389.2,7474.9,7313,7427.2,17710000
2017-10-04,7551,7551,7370.1,7408.2,13010000
2017-10-05,7389.2,7598.6,7389.2,7551,27020000
2017-10-06,7398.7,7465.3,7332,7389.2,15780000
2017-10-09,7512.9,7512.9,7389.2,7427.2,11030000
2017-10-10,7560.6,7560.6,7493.9,7512.9,10050000
2017-10-11,7532,7570.1,7503.4,7560.6,14800000
2017-10-12,7522.5,7617.7,7484.4,7541.5,32920000
2017-10-13,7417.7,7532,7408.2,7512.9,17610000
2017-10-16,7236.8,7427.2,7198.7,7427.2,27710000
2017-10-17,7427.2,7427.2,7217.8,7217.8,21300000
2017-10-18,7313,7484.4,7274.9,7427.2,16480000
2017-10-19,7198.7,7322.5,7189.2,7236.8,19460000
2017-10-20,7132.1,7227.3,7027.3,7198.7,25980000
2017-10-23,7065.4,7141.6,6979.7,7065.4,17960000
2017-10-24,7141.6,7141.6,7055.9,7132.1,12840000
2017-10-25,7113,7179.7,7113,7122.5,9440000
2017-10-26,7046.4,7113,6989.2,7113,15130000
2017-10-27,7179.7,7179.7,7027.3,7055.9,11670000
2017-10-30,7008.3,7198.7,7008.3,7198.7,16100000
2017-10-31,7046.4,7122.5,6913.1,7008.3,18200000
2017-11-01,6798.8,7027.3,6789.3,7008.3,28820000
2017-11-02,6627.4,6894,6627.4,6798.8,23490000
2017-11-03,6894,6894,6627.4,6665.5,20040000
2017-11-06,7027.3,7055.9,6932.1,6951.1,14730000
2017-11-07,7027.3,7046.4,6970.2,7046.4,13150000
2017-11-08,7055.9,7103.5,6979.7,7027.3,23410000
2017-11-09,7055.9,7094,7036.8,7084.5,15100000
2017-11-10,7094,7094,7027.3,7084.5,13640000
2017-11-13,6979.7,7094,6913.1,7094,12860000
2017-11-14,7122.5,7198.7,6970.2,7008.3,16309999
2017-11-15,7379.6,7408.2,7132.1,7141.6,29970000
2017-11-16,7360.6,7465.3,7332,7370.1,19340000
2017-11-17,7274.9,7370.1,7227.3,7351.1,14290000
2017-11-20,7122.5,7274.9,7084.5,7274.9,25460000
2017-11-21,7151.1,7236.8,7132.1,7141.6,20830000
2017-11-22,7293.9,7351.1,7198.7,7217.8,20330000
2017-11-23,7274.9,7370.1,7198.7,7351.1,25540000
2017-11-24,7446.3,7465.3,7274.9,7274.9,32280000
2017-11-27,7474.9,7512.9,7417.7,7465.3,26570000
2017-11-28,7503.4,7551,7446.3,7522.5,18640000
2017-11-29,7484.4,7503.4,7427.2,7484.4,18730000
2017-11-30,7846.2,7884.3,7541.5,7541.5,57970000
2017-12-01,7903.4,7941.4,7808.1,7836.7,22100000
2017-12-04,7998.6,8017.6,7865.3,7884.3,22390000
2017-12-05,7922.4,8046.2,7922.4,7998.6,28590000
2017-12-06,8046.2,8046.2,7732,7979.5,36290000
2017-12-07,7989.1,8055.7,7922.4,8046.2,19980000
2017-12-08,7846.2,7979.5,7827.2,7979.5,17830000
2017-12-11,7655.8,7817.7,7655.8,7732,19120000
2017-12-12,7560.6,7789.1,7236.8,7674.8,34940000
2017-12-13,7674.8,7693.9,7560.6,7693.9,21150000
2017-12-14,7741.5,7770,7665.3,7674.8,11040000
2017-12-15,7941.4,7989.1,7798.6,7798.6,27980000
2017-12-18,8189,8189,7951,8036.7,30280000
2017-12-19,8303.3,8436.6,8217.6,8265.2,37510000
2017-12-20,8379.5,8474.7,8227.1,8227.1,22000000
2017-12-21,8398.5,8608,8322.3,8322.3,31170000
2017-12-22,8446.1,8550.9,8398.5,8436.6,29770000
2017-12-25,8350.9,8465.2,8341.4,8446.1,11870000
2017-12-26,8360.4,8455.6,8274.7,8284.2,18810000
2017-12-27,8646.1,8684.2,8360.4,8360.4,38520000
2017-12-28,8722.3,8760.3,8550.9,8646.1,16719999
2017-12-29,8922.2,8931.7,8731.8,8750.8,25880000
2018-01-02,9084.1,9093.6,8846,8931.7,20770000
2018-01-03,9065.1,9236.5,9007.9,9141.2,24430000
2018-01-04,9179.3,9217.4,9065.1,9103.1,23480000
2018-01-05,9141.2,9226.9,9074.6,9160.3,18520000
2018-01-08,9426.9,9426.9,9046,9084.1,18730000
2018-01-09,10074.4,10074.4,9465,9484,28850000
2018-01-10,9845.9,10283.9,9636.4,10188.7,31530000
2018-01-11,9845.9,9884,9598.3,9807.8,26740000
2018-01-12,9922,10074.4,9750.6,9903,27290000
2018-01-15,10398.1,10398.1,9826.8,9884,17240000
2018-01-16,10664.8,10664.8,10207.7,10341,21900000
2018-01-17,10207.7,10702.9,10207.7,10550.5,25440000
2018-01-18,10664.8,10664.8,10055.4,10169.6,28040000
2018-01-19,11369.4,11407.5,10588.6,10664.8,36600000
2018-01-22,12112.1,12150.2,11331.3,11331.3,33710000
2018-01-25,11712.2,12378.7,11617,12359.7,69680000
2018-01-26,12169.3,12283.5,11617,11807.4,25290000
2018-01-29,11712.2,12378.7,11712.2,12283.5,25800000
2018-01-30,11674.1,11712.2,11140.9,11521.8,52070000
2018-01-31,11864.6,12150.2,11617,11674.1,28040000
2018-02-01,11617,11997.9,11521.8,11864.6,14230000
2018-02-02,11636,11693.2,11369.4,11617,18580000
2018-02-05,10855.2,11502.7,10855.2,11407.5,37020000
2018-02-06,11045.7,11312.3,10112.5,10112.5,75760000
2018-02-07,11331.3,11712.2,11255.1,11521.8,28750000
2018-02-08,11369.4,11578.9,11198,11331.3,23440000
2018-02-09,11102.8,11312.3,10817.1,10817.1,45680000
2018-02-12,11198,11369.4,11026.6,11102.8,33280000
2018-02-13,11540.8,11636,11236.1,11236.1,26720000
2018-02-21,11426.5,11769.3,11369.4,11712.2,44420000
2018-02-22,11217.1,11350.4,11179,11331.3,24940000
2018-02-23,11731.2,11807.4,11198,11236.1,54110000
2018-02-26,12264.5,12302.6,11845.5,11978.8,44330000
2018-02-27,12207.4,12359.7,12074,12359.7,39360000
2018-02-28,12569.2,12569.2,11978.8,12093.1,55910000
2018-03-01,12702.5,12912,12378.7,12550.1,32970000
2018-03-02,12626.3,12702.5,12321.6,12397.8,39190000
2018-03-05,11750.3,12626.3,11750.3,12607.3,95940000
2018-03-06,12169.3,12207.4,11274.2,11807.4,43220000
2018-03-07,11636,12169.3,11521.8,11712.2,33960000
2018-03-08,11769.3,11921.7,11445.6,11597.9,24170000
2018-03-09,11712.2,11883.6,11655.1,11807.4,24250000
2018-03-12,11807.4,11883.6,11693.2,11712.2,15010000
2018-03-13,11712.2,11807.4,11655.1,11788.4,14800000
2018-03-14,11769.3,11864.6,11750.3,11788.4,13430000
2018-03-15,11540.8,11712.2,11502.7,11712.2,20990000
2018-03-16,11464.6,11597.9,11350.4,11483.7,48730000
2018-03-19,12016.9,12169.3,11617,11617,26400000
2018-03-20,11712.2,11978.8,11712.2,11959.8,17310000
2018-03-21,11997.9,12074,11731.2,11731.2,24620000
2018-03-22,11959.8,12245.4,11902.6,11997.9,33299999
2018-03-23,11693.2,11807.4,11521.8,11521.8,27430000
2018-03-26,11217.1,11674.1,11140.9,11559.8,55990000
2018-03-27,11312.3,11407.5,11159.9,11159.9,29340000
2018-03-28,11407.5,11464.6,11198,11312.3,12200000
2018-03-29,11578.9,11655.1,11388.4,11426.5,18640000
2018-03-30,11502.7,11674.1,11445.6,11655.1,13040000
2018-04-02,11236.1,11540.8,11236.1,11521.8,30830000
2018-04-03,11140.9,11331.3,10950.4,11236.1,32130000
2018-04-04,11236.1,11293.2,11140.9,11236.1,14720000
2018-04-05,11198,11312.3,11159.9,11293.2,10570000
2018-04-06,11502.7,11502.7,11140.9,11179,24790000
2018-04-09,11578.9,11655.1,11426.5,11540.8,22660000
2018-04-10,11578.9,11636,11445.6,11578.9,23540000
2018-04-11,11521.8,11807.4,11502.7,11617,36380000
2018-04-12,11750.3,11788.4,11407.5,11464.6,22830000
2018-04-13,11655.1,11826.5,11597.9,11807.4,16559999
2018-04-16,11445.6,11617,11445.6,11521.8,11020000
2018-04-17,11369.4,11502.7,11236.1,11502.7,17050000
2018-04-18,11236.1,11464.6,11236.1,11407.5,13950000
2018-04-19,10855.2,11255.1,10855.2,11159.9,25900000
2018-04-20,11198,11198,10702.9,10855.2,16680000
2018-04-23,10588.6,11217.1,10569.5,11217.1,14280000
2018-04-24,10664.8,10836.2,10474.3,10569.5,19270000
2018-04-26,10188.7,10817.1,10112.5,10664.8,23530000
2018-04-27,10245.8,10283.9,9864.9,10188.7,25980000
2018-05-02,10360.1,10550.5,10150.6,10360.1,21240000
2018-05-03,10341,10379.1,10169.6,10341,26950000
2018-05-04,10283.9,10531.5,10264.8,10436.2,13150000
2018-05-07,10664.8,10664.8,10264.8,10360.1,19090000
2018-05-08,10855.2,11026.6,10512.4,10645.7,23720000
2018-05-09,10855.2,10950.4,10683.8,10817.1,10200000
2018-05-10,10512.4,10836.2,10474.3,10798.1,13300000
2018-05-11,10607.6,10626.7,10379.1,10398.1,13810000
2018-05-14,10626.7,10721.9,10474.3,10683.8,14160000
2018-05-15,10550.5,10702.9,10512.4,10645.7,12560000
2018-05-16,10283.9,10702.9,10264.8,10493.4,15910000
2018-05-17,10093.4,10322,10055.4,10283.9,20830000
2018-05-18,10264.8,10264.8,9998.2,10131.5,18940000
2018-05-21,10131.5,10398.1,10131.5,10379.1,11970000
2018-05-22,9617.3,10093.4,9617.3,10074.4,31880000
2018-05-23,9845.9,9903,9579.2,9579.2,16649999
2018-05-24,9979.2,9979.2,9826.8,9903,18470000
2018-05-25,9922,10150.6,9864.9,9979.2,27060000
2018-05-28,9274.5,9903,9274.5,9636.4,26850000
2018-05-29,9903,9922,9274.5,9274.5,25210000
2018-05-30,10055.4,10169.6,9693.5,9922,31890000
2018-05-31,10683.8,10683.8,10055.4,10074.4,46710000
2018-06-01,10855.2,10931.4,10683.8,10760,33610000
2018-06-04,11426.5,11426.5,10912.3,11026.6,28570000
2018-06-05,11236.1,11464.6,11140.9,11426.5,30980000
2018-06-06,11578.9,11617,11140.9,11274.2,30680000
2018-06-07,11788.4,11883.6,11578.9,11617,27560000
2018-06-08,11674.1,11807.4,11655.1,11807.4,18220000
2018-06-11,11540.8,11750.3,11521.8,11617,40680000
2018-06-12,11331.3,11811.2,11118,11811.2,38280000
2018-06-13,11571.3,11624.6,11278,11304.7,13250000
2018-06-14,11358,11851.2,11344.6,11677.9,23760000
2018-06-15,11464.6,11464.6,11144.7,11331.3,17420000
2018-06-18,10718.1,11384.6,10718.1,11384.6,26700000
2018-06-19,10224.8,10531.5,9998.2,10344.8,47570000
2018-06-20,10664.8,10664.8,10078.2,10398.1,20840000
2018-06-21,10464.8,10651.4,10398.1,10651.4,14020000
2018-06-22,10918.1,10918.1,10344.8,10398.1,25940000
2018-06-25,11064.7,11238,10944.7,11198,12520000
2018-06-26,10958,10971.4,10664.8,10824.7,9660000
2018-06-27,10531.5,10971.4,10531.5,10904.7,12190000
2018-06-28,10358.2,10611.4,10291.5,10344.8,15400000
2018-06-29,10238.2,10451.5,10118.2,10344.8,18690000
2018-07-02,10238.2,10264.8,9864.9,10131.5,22490000
2018-07-03,9678.3,10344.8,9678.3,10238.2,21040000
2018-07-04,9891.6,9984.9,9651.6,9811.6,13620000
2018-07-05,9625,9998.2,9545,9891.6,15350000
2018-07-06,9811.6,10078.2,9385,9611.6,19080000
2018-07-09,9518.3,9998.2,9438.3,9998.2,13900000
2018-07-10,9465,9625,9465,9465,10930000
2018-07-11,9171.7,9438.3,9011.7,9305,25400000
2018-07-12,8998.4,9105,8851.8,8878.4,12020000
2018-07-13,9491.6,9505,9078.4,9118.4,17090000
2018-07-16,9465,9664.9,9425,9625,12030000
2018-07-17,9625,9638.3,9331.7,9331.7,12210000
2018-07-18,9918.2,9958.2,9625,9678.3,22880000
2018-07-19,9918.2,10064.9,9891.6,9984.9,12700000
2018-07-20,9784.9,9864.9,9664.9,9811.6,17980000
2018-07-23,9851.6,10024.9,9758.3,9891.6,20220000
2018-07-24,9438.3,9851.6,9358.3,9838.2,44250000
2018-07-25,9465,9545,9385,9438.3,20680000
2018-07-26,9731.6,9731.6,9438.3,9465,29690000
2018-07-27,9944.9,9958.2,9691.6,9798.3,17390000
2018-07-30,9878.2,10078.2,9838.2,10024.9,21830000
2018-07-31,9958.2,10038.2,9744.9,9838.2,20860000
2018-08-01,10024.9,10171.5,9944.9,9971.6,24790000
2018-08-02,9931.6,9998.2,9731.6,9998.2,21950000
2018-08-03,9678.3,10011.5,9678.3,9998.2,21500000
2018-08-06,9638.3,9691.6,9491.6,9691.6,16790000
2018-08-07,9638.3,9638.3,9545,9638.3,17590000
2018-08-08,9784.9,9824.9,9625,9651.6,12410000
2018-08-09,9744.9,9918.2,9731.6,9838.2,16579999
2018-08-10,9864.9,9891.6,9718.3,9718.3,15200000
2018-08-13,10211.5,10224.8,9784.9,9838.2,41200000
2018-08-14,10264.8,10371.5,10198.2,10264.8,19200000
2018-08-15,9998.2,10331.5,9944.9,10264.8,16930000
2018-08-16,9998.2,10051.5,9851.6,9864.9,25270000
2018-08-17,10051.5,10184.8,9984.9,10104.9,13530000
2018-08-20,9931.6,10051.5,9904.9,10051.5,12800000
2018-08-21,9998.2,9998.2,9878.2,9891.6,12370000
2018-08-22,10131.5,10238.2,9984.9,10024.9,21890000
2018-08-23,10158.2,10224.8,10104.9,10104.9,13910000
2018-08-24,10224.8,10238.2,10078.2,10131.5,20520000
2018-08-27,10384.8,10478.1,10264.8,10291.5,19770000
2018-08-28,10638.1,10718.1,10398.1,10398.1,39800000
2018-08-29,10558.1,10838.1,10558.1,10664.8,24860000
2018-08-30,10571.4,10611.4,10438.1,10558.1,23290000
2018-08-31,10651.4,10758.1,10558.1,10611.4,22170000
2018-09-04,10398.1,10638.1,10398.1,10584.8,16170000
2018-09-05,10291.5,10464.8,10264.8,10344.8,16739999
2018-09-06,10304.8,10451.5,10264.8,10291.5,16210000
2018-09-07,10584.8,10611.4,10291.5,10291.5,19540000
2018-09-10,10451.5,10611.4,10451.5,10571.4,9310000
2018-09-11,10664.8,10718.1,10411.5,10411.5,25000000
2018-09-12,10531.5,10731.4,10531.5,10691.4,20270000
2018-09-13,10598.1,10731.4,10531.5,10584.8,17170000
2018-09-14,10531.5,10678.1,10531.5,10611.4,16810000
2018-09-17,10518.1,10571.4,10438.1,10478.1,8570000
2018-09-18,10518.1,10518.1,10344.8,10451.5,26320000
2018-09-19,10571.4,10638.1,10558.1,10611.4,16230000
2018-09-20,10904.7,10904.7,10584.8,10638.1,36050000
2018-09-21,11011.4,11038,10838.1,10931.4,51580000
2018-09-24,11011.4,11118,10958,11118,16010000
2018-09-25,10998,11038,10891.4,10931.4,16180000
2018-09-26,10931.4,11051.4,10931.4,10998,18120000
2018-09-27,11078,11091.4,10958,10984.7,20210000
2018-09-28,11278,11291.3,11064.7,11091.4,34760000
2018-10-01,11304.7,11451.3,11211.3,11278,24630000
2018-10-02,11011.4,11211.3,10971.4,11131.3,38310000
2018-10-03,11011.4,11091.4,10931.4,10931.4,18040000
2018-10-04,11038,11038,10904.7,10984.7,43030000
2018-10-05,11051.4,11171.3,10984.7,11038,21860000
2018-10-08,10984.7,11051.4,10944.7,10984.7,13520000
2018-10-09,10931.4,11064.7,10931.4,11064.7,13400000
2018-10-10,11038,11131.3,10918.1,10958,24370000
2018-10-11,10638.1,10824.7,10478.1,10691.4,57790000
2018-10-12,10878.1,10878.1,10504.8,10504.8,23840000
2018-10-15,10758.1,10851.4,10718.1,10851.4,15240000
2018-10-16,10864.7,10864.7,10758.1,10758.1,10510000
2018-10-17,10931.4,10998,10891.4,10984.7,18520000
2018-10-18,10931.4,10971.4,10851.4,10931.4,14760000
2018-10-19,10864.7,10944.7,10771.4,10851.4,18040000
2018-10-22,10691.4,10918.1,10691.4,10878.1,9270000
2018-10-23,10531.5,10651.4,10371.5,10651.4,36180000
2018-10-24,10451.5,10638.1,10451.5,10451.5,18840000
2018-10-25,10398.1,10438.1,10091.5,10131.5,26170000
2018-10-26,10371.5,10558.1,10371.5,10478.1,18600000
2018-10-29,10358.2,10371.5,10291.5,10304.8,16120000
2018-10-30,10318.2,10491.5,10291.5,10291.5,9700000
2018-10-31,10731.4,10731.4,10411.5,10424.8,15320000
2018-11-01,10558.1,10651.4,10504.8,10638.1,8100000
